id,ActualTime,WatchTimeStamp,Ax watch,Ay watch,Az watch,Gx watch,Gy watch,Gz watch,Esense TimeStamp,Ax esense,Ay esense,Az esense,Gx esense,Gy esense,Gz esense
45,2025-06-19 02:03:07.348,2025-06-19 02:03:07.305,1.4724340438842773,-1.5873557329177856,9.524134635925293,0.004886921960860491,-0.00366519158706069,0.00366519158706069,2025-06-19 02:03:07.214,982,2381,-7238,52,-116,56
46,2025-06-19 02:03:07.419,2025-06-19 02:03:07.383,1.434126853942871,-1.5490485429763794,9.495404243469238,-0.0012217304902151227,-0.00366519158706069,0.0024434609804302454,2025-06-19 02:03:07.310,982,2373,-7221,54,-118,58
47,2025-06-19 02:03:07.532,2025-06-19 02:03:07.485,1.4939818382263184,-1.558625340461731,9.509769439697266,0.004886921960860491,-0.00366519158706069,0.0024434609804302454,2025-06-19 02:03:07.418,981,2372,-7231,57,-116,57
48,2025-06-19 02:03:07.643,2025-06-19 02:03:07.586,1.5203180313110352,-1.625662922859192,9.464279174804688,0.00366519158706069,-0.0024434609804302454,0.0024434609804302454,2025-06-19 02:03:07.491,981,2365,-7238,57,-119,58
49,2025-06-19 02:03:07.730,2025-06-19 02:03:07.682,1.4844050407409668,-1.556231141090393,9.536105155944824,0.00366519158706069,-0.0024434609804302454,0.0012217304902151227,2025-06-19 02:03:07.661,978,2373,-7234,52,-115,56
50,2025-06-19 02:03:07.849,2025-06-19 02:03:07.785,1.4676456451416016,-1.5873557329177856,9.509769439697266,0.00366519158706069,-0.0024434609804302454,0.0012217304902151227,_,_,_,_,_,_,_
51,2025-06-19 02:03:07.932,2025-06-19 02:03:07.882,1.4652514457702637,-1.580173134803772,9.57201862335205,0.0012217304902151227,-0.0012217304902151227,0.0024434609804302454,2025-06-19 02:03:07.854,979,2377,-7234,55,-114,56
52,2025-06-19 02:03:08.056,2025-06-19 02:03:07.987,1.4532804489135742,-1.5753847360610962,9.569623947143555,0.00366519158706069,-0.0024434609804302454,0.0024434609804302454,2025-06-19 02:03:07.940,977,2364,-7237,54,-118,60
53,2025-06-19 02:03:08.135,2025-06-19 02:03:08.082,1.50355863571167,-1.580173134803772,9.57201862335205,0.00366519158706069,-0.0024434609804302454,0.00366519158706069,2025-06-19 02:03:08.061,984,2380,-7233,55,-116,57
54,2025-06-19 02:03:08.251,2025-06-19 02:03:08.182,1.501164436340332,-1.5514427423477173,9.581595420837402,0.0024434609804302454,-0.0024434609804302454,0.0024434609804302454,2025-06-19 02:03:08.142,982,2386,-7230,52,-116,57
55,2025-06-19 02:03:08.349,2025-06-19 02:03:08.300,1.5514427423477173,-1.522712230682373,9.581595420837402,0.00366519158706069,-0.0012217304902151227,0.0024434609804302454,2025-06-19 02:03:08.202,980,2371,-7224,55,-119,59
56,2025-06-19 02:03:08.420,2025-06-19 02:03:08.410,1.5490485429763794,-1.5825673341751099,9.57441234588623,0.0024434609804302454,-0.0012217304902151227,0.0012217304902151227,2025-06-19 02:03:08.304,979,2371,-7236,53,-116,58
57,2025-06-19 02:03:08.526,2025-06-19 02:03:08.482,1.4197616577148438,-1.5897499322891235,9.521739959716797,0.00366519158706069,-0.0024434609804302454,0.0024434609804302454,2025-06-19 02:03:08.482,974,2381,-7236,56,-120,57
